,device_id,latitude,longitude,city,state
2822659,6.59332801798339e+18,28.154041,80.545898,GolaGokarannath,UttarPradesh
2822692,-8.982953759049188e+18,26.590246,80.361481,KanpurCantonment,UttarPradesh
2822693,-1.7011914556645274e+18,26.223967,79.384377,Jalaun,UttarPradesh
2822705,5.829318407985754e+18,27.199852,82.028946,Gonda,UttarPradesh
2822728,-6.200616715084699e+18,27.214537,78.625366,Shikohabad,UttarPradesh
2822748,-7.629600332462903e+18,25.318516,83.155098,MughalSarai,UttarPradesh
2822770,3.8457047547233075e+18,24.452759,82.995277,Obra,UttarPradesh
2822780,6.136458619900056e+18,25.212481,82.573669,Mirzapur,UttarPradesh
2822787,3.8639844714171433e+18,27.905838,78.651527,Kasganj,UttarPradesh
2822801,7.903779743959434e+18,27.564369,81.081078,Biswan,UttarPradesh
2822803,5.412492858319213e+18,27.637308,80.770378,Sitapur,UttarPradesh
2822808,7.721525355389605e+18,28.06378,79.180176,Budaun,UttarPradesh
2822844,8.989312641263566e+18,26.569023,83.832069,Deoria,UttarPradesh
2822864,-5.822643789792582e+18,28.839573,77.291862,Loni,UttarPradesh
2822876,-4.1491924458646815e+18,29.61158,78.296516,Kiratpur,UttarPradesh
2822878,8.910738806293008e+18,25.333035,83.024323,Varanasi,UttarPradesh
2822882,4.779580501342814e+18,25.309965,79.142059,Mauranipur,UttarPradesh
2822897,2.411680134047596e+18,25.648575,79.585289,Rath,UttarPradesh
2822901,8.423542637392157e+18,28.629751,78.617516,Sambhal,UttarPradesh
2822922,2.6423450343440276e+18,26.026808,80.860664,Fatehpur,UttarPradesh
2822939,5.5689810185044224e+17,29.505169,77.702652,Muzaffarnagar,UttarPradesh
2822947,2.493825051929692e+18,27.59593,77.790588,Vrindavan,UttarPradesh
2822948,5.551448937890251e+18,26.610912,80.537971,GangaGhat,UttarPradesh
2822978,4.541597660339968e+17,28.460081,78.153671,Jahangirabad,UttarPradesh
2822996,-5.877003370386651e+18,26.625391,82.704544,Tanda,UttarPradesh
2823009,-9.159732988948972e+18,27.628,77.742775,Vrindavan,UttarPradesh
2823016,1.1333599126281344e+18,28.607037,78.577553,Sambhal,UttarPradesh
2823029,-5.097417572004111e+18,28.617222,78.633804,Sambhal,UttarPradesh
2823065,-1.8649539746453824e+18,29.471418,78.165215,Bijnor,UttarPradesh
2823075,-1.7221027704573143e+18,27.182613,79.565872,Chhibramau,UttarPradesh
2823085,-5.514805261792621e+18,26.891066,80.943146,Lakhnau,UttarPradesh
2823089,4.198606085787198e+18,25.991547,80.867035,Fatehpur,UttarPradesh
2823112,7.636199139628108e+18,28.992119,77.684166,Modinagar,UttarPradesh
2823140,-3.666590933981043e+18,24.746834,78.423027,Lalitpur,UttarPradesh
2823142,1.7452088555876398e+18,28.088198,79.137184,Budaun,UttarPradesh
2823147,-3.9325511786119443e+17,27.804956,80.945389,Laharpur,UttarPradesh
2823177,3.99117908712827e+18,26.88533,81.012924,Lakhnau,UttarPradesh
2823211,-5.907373486296881e+18,28.634842,77.396507,Noida,UttarPradesh
2823218,-2.416644047428008e+18,25.991648,82.057388,Bela,UttarPradesh
2823269,4.775574180921113e+18,27.667299,78.110001,Hathras,UttarPradesh
2823270,5.524496917748126e+18,28.966978,78.480888,Amroha,UttarPradesh
2823284,4.026224134047074e+18,27.255144,78.053009,Agra,UttarPradesh
2823298,-4.971832188841287e+18,28.818331,77.552254,Muradnagar,UttarPradesh
2823307,-3.9518367844984873e+18,26.139263,83.215645,Azamgarh,UttarPradesh
2823308,6.637344453186972e+18,29.555635,77.379456,Shamli,UttarPradesh
2823310,-2.449108708131024e+18,28.102032,79.201889,Budaun,UttarPradesh
2823320,-2.9816670721013376e+18,28.033697,79.803108,Tilhar,UttarPradesh
2823328,-2.0015287724603712e+18,25.310614,79.910919,Mahoba,UttarPradesh
2823360,-5.088862475636656e+18,24.473505,83.018852,Obra,UttarPradesh
2823381,1.0610236200673787e+18,28.774296,78.374687,Hasanpur,UttarPradesh
2823393,-8.312653749894115e+18,28.414618,79.444305,Bareli,UttarPradesh
2823401,6.430444873396164e+18,27.54517,81.075974,Biswan,UttarPradesh
2823405,3.488474663149349e+18,29.602259,78.267052,Kiratpur,UttarPradesh
2823406,-5.856068779952523e+18,28.960127,77.634201,Modinagar,UttarPradesh
2823421,-4.0403564426875453e+18,25.373505,83.139832,MughalSarai,UttarPradesh
2823441,7.123479605708698e+18,24.746592,78.499405,Lalitpur,UttarPradesh
2823446,-4.917418725007279e+18,24.791601,78.444855,Lalitpur,UttarPradesh
2823465,-5.175008195171323e+18,27.227695,78.333916,Tundla,UttarPradesh
2823481,4.2217978594031667e+18,27.209778,78.590271,Shikohabad,UttarPradesh
2823505,-2.6150576650473887e+18,26.86562,82.791824,Basti,UttarPradesh
2823532,-5.738568913389022e+18,27.743704,80.005463,Shahabad,UttarPradesh
2823538,-8.41212423989177e+18,28.508753,78.851257,Chandausi,UttarPradesh
2823544,-7.966917156242467e+17,28.706244,79.8535,Pilibhit,UttarPradesh
2823557,6.266716643092815e+18,27.735931,80.020561,Shahabad,UttarPradesh
2823558,7.288343335457458e+18,28.290905,79.579933,Faridpur,UttarPradesh
2823569,6.1484012290192e+18,25.670538,83.63459,Ghazipur,UttarPradesh
2823585,7.099767761707557e+18,28.810928,77.566055,Muradnagar,UttarPradesh
2823589,-2.082393564640445e+18,28.801338,77.344772,Loni,UttarPradesh
2823591,-1.3628562132854692e+18,25.282215,80.913277,ChitrakutDham,UttarPradesh
2823606,8.626151926135746e+18,26.590761,80.500175,GangaGhat,UttarPradesh
2823617,-1.1900499453928558e+18,27.193283,78.473495,Firozabad,UttarPradesh
2823635,-1.4793998544365496e+18,24.479481,83.073158,Obra,UttarPradesh
2823656,-8.460689656114562e+18,28.873371,78.283134,Gajraula,UttarPradesh
2823670,-9.221086586254645e+18,29.163193,77.937408,Mawana,UttarPradesh
2823672,-4.362305766861553e+18,28.134996,79.138382,Budaun,UttarPradesh
2823694,-6.778168491774593e+18,25.784098,82.758156,Jaunpur,UttarPradesh
2823717,7.568193401262073e+18,24.759268,78.476105,Lalitpur,UttarPradesh
2823751,-5.438308825464934e+18,26.585388,80.495399,GangaGhat,UttarPradesh
2823784,4.4036319808552284e+18,26.888014,82.220963,Ayodhya,UttarPradesh
2823786,4.290565547833953e+18,29.060225,77.731651,Mirat,UttarPradesh
2823816,1.9402101519345364e+18,24.76506,78.422165,Lalitpur,UttarPradesh
2823825,7.002690176563526e+18,26.502352,79.530792,Auraiya,UttarPradesh
2823835,-7.626886699593632e+18,27.884544,77.500397,KosiKalan,UttarPradesh
2823840,-7.469042183458548e+18,29.125542,77.315697,Baraut,UttarPradesh
2823847,-3.057649656210163e+18,27.209564,78.428146,Firozabad,UttarPradesh
2823850,2.0518929151149473e+18,28.99509,78.497765,Amroha,UttarPradesh
2823908,8.008244985036081e+18,27.42292,79.663452,Farrukhabad,UttarPradesh
2823919,-4.1583605370560707e+18,28.846619,77.576988,Muradnagar,UttarPradesh
2823922,-2.8794416151646256e+17,26.958225,81.207626,Nawabganj,UttarPradesh
2823926,9.150810442076593e+18,26.959448,81.206169,Nawabganj,UttarPradesh
2823939,-3.372114912320564e+18,28.812405,77.36882,Loni,UttarPradesh
2823944,1.7701141309848362e+17,24.512587,83.014099,Obra,UttarPradesh
2823963,-3.3676395259463316e+18,28.763046,77.859711,Hapur,UttarPradesh
2823969,5.863809306776538e+18,30.051657,77.561798,Saharanpur,UttarPradesh
2823979,-5.236393590389138e+18,26.590925,80.513458,GangaGhat,UttarPradesh
2824029,-6.859570009204756e+18,29.781876,77.68782,Deoband,UttarPradesh
2824040,-5.069804764030949e+18,25.478994,78.585121,Jhansi,UttarPradesh
2824042,8.972376902759161e+18,28.740761,77.851456,Hapur,UttarPradesh
2824045,-8.351358658915294e+18,28.162201,78.837227,Sahaswan,UttarPradesh
2824058,6.207975936424494e+18,25.670116,83.657959,Ghazipur,UttarPradesh
2824063,-7.663753365069703e+18,27.956442,78.09594,Aligarh,UttarPradesh
2824067,2.871813138111155e+18,27.467627,79.593513,Farrukhabad,UttarPradesh
2824113,6.935021768847398e+17,28.844553,79.094849,Rampur,UttarPradesh
2824115,-8.578311390151607e+18,27.633453,77.718887,Vrindavan,UttarPradesh
2824139,-6.48622718153396e+18,29.051109,77.743973,MiratCantonment,UttarPradesh
2824152,1.6614649372527357e+18,28.799597,79.595581,Baheri,UttarPradesh
2824166,-8.514352085856695e+18,27.649817,80.760811,Sitapur,UttarPradesh
2824180,-6.461091044583475e+18,28.501732,77.761116,Sikandarabad,UttarPradesh
2824183,-6.380028932557456e+18,29.510092,78.449532,Nagina,UttarPradesh
2824189,-4.220372754389593e+18,29.506355,77.702461,Muzaffarnagar,UttarPradesh
2824191,-8.92088301607935e+18,29.130659,77.353165,Baraut,UttarPradesh
2824208,-8.890168959160138e+18,26.113585,83.222305,Azamgarh,UttarPradesh
2824222,3.648078116872826e+18,29.63986,78.345978,Najibabad,UttarPradesh
2824227,2.0047958412020357e+18,26.595772,82.709892,Tanda,UttarPradesh
2824232,6.072279011397034e+18,28.391397,79.816872,Bisalpur,UttarPradesh
2824243,2.406666266001292e+18,28.510342,78.17189,Jahangirabad,UttarPradesh
2824252,7.483078466436196e+18,29.553822,77.772247,Muzaffarnagar,UttarPradesh
2824257,-3.828081279063274e+18,25.427715,82.598877,Bhadohi,UttarPradesh
2824261,8.164415804059635e+18,27.098867,80.534355,Sandila,UttarPradesh
2824266,-4.821339486830376e+18,27.178234,78.658989,Shikohabad,UttarPradesh
2824285,6.206503136242695e+18,25.506359,80.413918,Banda,UttarPradesh
2824289,-2.0663265618478185e+18,25.539412,80.428787,Banda,UttarPradesh
2824293,-6.6736854755139e+18,26.596111,82.718513,Tanda,UttarPradesh
2824303,2.409305431735691e+18,27.46866,82.2593,Balrampur,UttarPradesh
2824310,2.5698951928338483e+18,28.995199,77.644241,Modinagar,UttarPradesh
2824314,-3.305795834993831e+18,25.440458,82.655769,Bhadohi,UttarPradesh
2824318,-6.007326914372055e+18,25.546082,81.93985,Allahabad,UttarPradesh
2824341,1.3991469114352317e+18,25.375616,79.91568,Mahoba,UttarPradesh
2824348,8.771048475348376e+18,25.999557,82.077751,Bela,UttarPradesh
2824350,6.009484044814845e+18,25.220879,80.855354,ChitrakutDham,UttarPradesh
2824351,6.41470626282357e+18,28.028328,80.858948,Lakhimpur,UttarPradesh
2824361,4.675660696341157e+18,27.18191,82.034645,Gonda,UttarPradesh
2824376,-4.689603109636353e+18,27.511925,80.192787,Hardoi,UttarPradesh
2824405,-1.8434506271119468e+18,28.698389,77.42289,Ghaziabad,UttarPradesh
2824415,3.948787755402113e+18,26.549335,80.478706,GangaGhat,UttarPradesh
2824420,-4.2859611457828485e+18,28.034924,80.805885,Lakhimpur,UttarPradesh
2824433,-5.102166742938051e+18,26.893744,80.949387,Lakhnau,UttarPradesh
2824435,4.3459304287045704e+18,25.32716,79.182945,Mauranipur,UttarPradesh
2824446,-3.795348611364842e+18,26.038662,83.603531,Mau,UttarPradesh
2824448,2.0888070301874483e+18,29.479753,78.487366,Nagina,UttarPradesh
2824458,-3.5712559342726994e+18,25.46571,82.632988,Bhadohi,UttarPradesh
2824483,-8.281644675234343e+18,25.530846,78.58567,Jhansi,UttarPradesh
2824488,-9.116263161335937e+18,29.475971,77.352661,Shamli,UttarPradesh
2824493,9.083605354172258e+18,26.949047,80.948647,Lakhnau,UttarPradesh
2824497,1.297570557668381e+18,26.60717,80.538467,GangaGhat,UttarPradesh
2824502,6.125335721362748e+18,25.839537,82.747765,Jaunpur,UttarPradesh
2824509,-4.683525418650205e+18,29.475538,77.38401,Shamli,UttarPradesh
2824516,-5.451770726977824e+18,28.389198,79.435951,Bareli,UttarPradesh
2824528,-8.186915780213647e+18,27.620716,78.665375,Etah,UttarPradesh
2824535,1.098880658564432e+18,28.472464,78.125473,Jahangirabad,UttarPradesh
2824543,8.427081453140965e+18,27.715324,79.987213,Shahabad,UttarPradesh
2824547,-9.203024943976366e+18,30.01572,77.592918,Saharanpur,UttarPradesh
2824560,-3.8523019129331323e+18,25.675674,79.658676,Rath,UttarPradesh
2824566,8.786039444533639e+18,26.122766,83.368347,Mubarakpur,UttarPradesh
2824575,-2.5731099027095567e+18,26.824476,79.08139,Etawah,UttarPradesh
2824580,-6.954988995112718e+17,24.791014,78.487305,Lalitpur,UttarPradesh
2824583,7.039157240137227e+18,27.209005,81.972565,Gonda,UttarPradesh
2824589,6.325546461927818e+18,26.847118,82.212036,Faizabad,UttarPradesh
2824599,6.612152159490845e+18,26.002398,82.070663,Bela,UttarPradesh
2824602,5.235307823210243e+18,29.42481,78.188354,Bijnor,UttarPradesh
2824607,-7.15369187507395e+18,28.321903,77.876053,Khurja,UttarPradesh
2824614,-3.2068064980577485e+18,25.453112,82.638962,Bhadohi,UttarPradesh
2824619,-1.5891761468940406e+18,25.49777,81.866776,Allahabad,UttarPradesh
2824630,1.344346477481724e+18,28.177761,80.489532,GolaGokarannath,UttarPradesh
2824635,5.363738996507149e+18,27.619999,78.104301,Hathras,UttarPradesh
2824636,-2.282638343662578e+18,28.660023,77.56736,Dadri,UttarPradesh
2824643,-2.843006425520066e+18,28.086826,79.174263,Budaun,UttarPradesh
2824646,7.48823264713613e+18,28.032225,79.81945,Tilhar,UttarPradesh
2824665,6.207842569952701e+18,28.092228,78.78894,Sahaswan,UttarPradesh
2824709,7.89824052788173e+18,29.154951,78.290031,Chandpur,UttarPradesh
2824734,2.5464844398357135e+18,26.221821,79.367043,Jalaun,UttarPradesh
2824736,-2.3626567122090134e+17,29.295525,77.797005,Khatauli,UttarPradesh
2824784,3.1121988335189125e+18,26.897299,82.835205,Basti,UttarPradesh
2824793,6.007466990453289e+18,29.519876,77.706993,Muzaffarnagar,UttarPradesh
2824795,4.480819143547262e+18,25.847713,82.789406,Jaunpur,UttarPradesh
2824799,7.042108888509911e+18,25.832857,84.162697,Ballia,UttarPradesh
2824842,3.3185649024437356e+18,26.165779,83.206474,Azamgarh,UttarPradesh
2824849,6.709563601604161e+18,27.698074,78.119003,Hathras,UttarPradesh
2824871,-5.773722278798861e+18,26.85885,80.986732,LakhnauCantonment,UttarPradesh
2824886,7.509934694643404e+18,28.057119,79.799156,Tilhar,UttarPradesh
2824889,-4.470307003821407e+18,29.292355,77.762459,Khatauli,UttarPradesh
2824918,4.0945411889627786e+18,29.521929,77.734055,Muzaffarnagar,UttarPradesh
2824924,-5.3307912610255e+18,30.000641,77.562881,Saharanpur,UttarPradesh
2824925,4.43616577065439e+18,28.696266,79.874573,Pilibhit,UttarPradesh
2824926,6.102777011163784e+18,27.664068,81.675522,Bahraich,UttarPradesh
2825044,-9.182429822896836e+18,29.462124,78.206642,Bijnor,UttarPradesh
2825045,8.463590690937583e+18,27.639816,78.122391,Hathras,UttarPradesh
2825052,-5.49420675823164e+18,28.756699,77.50602,Ghaziabad,UttarPradesh
2825056,-1.5525033203771264e+18,28.121691,79.1604,Budaun,UttarPradesh
2825068,3.4877617277638625e+18,28.778341,77.796875,Hapur,UttarPradesh
2825069,-6.438473727271889e+18,26.508226,80.395653,Kanpur,UttarPradesh
2825077,7.227471020134912e+18,28.397671,79.494499,Bareli,UttarPradesh
2825088,-7.149211614973487e+18,29.343775,77.76387,Khatauli,UttarPradesh
2825105,-8.629761769716664e+18,26.560143,83.855247,Deoria,UttarPradesh
2825110,5.711008498308842e+18,28.878992,79.062347,Rampur,UttarPradesh
2825131,4.3366770313067305e+18,26.814636,82.196877,Faizabad,UttarPradesh
2825157,-7.279443767544665e+18,28.583277,77.621887,Dadri,UttarPradesh
2825185,-3.7612783179952604e+18,27.74122,80.910049,Laharpur,UttarPradesh
2825195,-4.784574026729713e+18,28.043344,79.042976,Ujhani,UttarPradesh
2825199,4.762397952627616e+18,28.372883,79.830582,Bisalpur,UttarPradesh
2825205,-2.460110046731732e+18,28.84861,79.555878,Baheri,UttarPradesh
2825208,-7.006888825336412e+17,28.76886,77.833389,Hapur,UttarPradesh
2825214,2.6501385238916255e+18,26.120398,83.272888,Azamgarh,UttarPradesh
2825224,6.808141141774452e+18,29.461401,78.21711,Bijnor,UttarPradesh
2825229,1.7311879360946378e+18,27.175829,81.960587,Gonda,UttarPradesh
2825260,-1.8704643091837484e+18,26.907921,80.987144,Lakhnau,UttarPradesh
2825263,2.862129521406359e+18,26.857576,83.387886,Gorakhpur,UttarPradesh
2825294,-2.9161200157788216e+18,27.486816,82.250496,Balrampur,UttarPradesh
2825311,5.187056063588666e+18,26.590986,80.520561,GangaGhat,UttarPradesh
2825312,1.4499393836365504e+18,28.744841,77.793678,Hapur,UttarPradesh
2825316,9.104732832884336e+18,25.985914,83.601799,Mau,UttarPradesh
2825323,6.150717450922587e+18,28.926352,78.535957,Amroha,UttarPradesh
2825330,-6.252925427907883e+18,27.910763,79.972115,Shahjahanpur,UttarPradesh
2825346,3.1186372150277484e+18,27.446474,79.647133,Farrukhabad,UttarPradesh
2825355,1.3300854326062272e+18,27.592983,78.661293,Etah,UttarPradesh
2825356,-8.208760489052857e+18,27.017876,81.217094,Nawabganj,UttarPradesh
2825366,2.3921206270359025e+18,25.250433,79.178406,Mauranipur,UttarPradesh
2825374,-8.484345552923418e+18,27.748785,79.964241,Shahabad,UttarPradesh
2825379,-9.071043428831807e+17,29.589354,78.251907,Kiratpur,UttarPradesh
2825381,-5.079860448668231e+18,24.718943,78.46859,Lalitpur,UttarPradesh
2825397,-1.7381651715796403e+18,28.877359,79.036995,Rampur,UttarPradesh
2825409,-9.691557158351174e+17,27.546875,81.020073,Biswan,UttarPradesh
2825419,-1.8309199174371912e+18,29.790882,77.684097,Deoband,UttarPradesh
2825423,-3.190995169034192e+17,28.060951,79.815292,Tilhar,UttarPradesh
2825425,3.167754550738502e+18,26.861204,82.211205,Faizabad,UttarPradesh
2825426,2.581326073423713e+18,26.124018,83.335159,Mubarakpur,UttarPradesh
2825428,-8.068237712872516e+18,28.59598,77.378342,Noida,UttarPradesh
2825430,-4.720408688803783e+18,28.895983,79.041458,Rampur,UttarPradesh
2825438,2.654599040278118e+18,29.177637,77.95607,Mawana,UttarPradesh
2825447,-7.344547352703642e+18,26.857399,79.056389,Etawah,UttarPradesh
2825466,5.411023026439467e+18,29.50746,77.75779,Muzaffarnagar,UttarPradesh
2825481,-3.761945908174703e+18,27.223408,81.998856,Gonda,UttarPradesh
2825491,-1.940998815389119e+18,28.831516,79.550491,Baheri,UttarPradesh
2825521,-2.951455457514923e+18,28.093012,78.774162,Sahaswan,UttarPradesh
2825564,3.761355594450346e+18,28.948839,78.327682,Gajraula,UttarPradesh
2825579,4.116489173355007e+18,28.881897,79.069,Rampur,UttarPradesh
2825605,-7.676527801908882e+17,28.903969,78.248878,Gajraula,UttarPradesh
2825606,-7.280445807238828e+18,28.319765,79.246849,Aonla,UttarPradesh
2825607,-1.3538280738459095e+18,28.937756,78.261658,Gajraula,UttarPradesh
2825609,-6.91687285846212e+16,27.623148,78.689598,Etah,UttarPradesh
2825628,-3.7127045753648026e+18,26.038221,79.521698,Orai,UttarPradesh
2825678,-8.041203220611275e+18,27.167517,78.611176,Shikohabad,UttarPradesh
2825696,7.440561806049121e+18,27.286671,78.34655,Tundla,UttarPradesh
2825708,-7.094235796837768e+18,23.3594,72.41333,Kadi,UttarPradesh
2825712,5.571644735187001e+18,27.747013,80.944504,Laharpur,UttarPradesh
2825716,-2.554592777597206e+18,26.523333,80.36972,Kanpur,UttarPradesh
2825727,4.5511395040200284e+18,28.66983,78.639053,Sambhal,UttarPradesh
2825750,1.1441398221058712e+18,28.504295,78.1259,Jahangirabad,UttarPradesh
2825756,2.1208822151223951e+18,29.547705,77.758438,Muzaffarnagar,UttarPradesh
2825769,-4.3427983502685844e+18,25.340504,79.956223,Mahoba,UttarPradesh
2825778,6.03602919055449e+18,29.083744,77.740631,Mirat,UttarPradesh
2825780,-3.719765830977104e+18,28.331371,77.949959,Khurja,UttarPradesh
2825789,6.248042124490194e+18,27.099655,79.9869,Kannauj,UttarPradesh
2825790,8.207808408933844e+18,28.753307,77.686165,Pilkhuwa,UttarPradesh
2825793,-1.3442863496532047e+18,27.483158,82.225891,Balrampur,UttarPradesh
2825807,5.072263455030252e+18,28.375917,79.838493,Bisalpur,UttarPradesh
2825813,-1.7917183446453e+18,29.477978,77.299179,Kairana,UttarPradesh
2825816,5.505682600504682e+18,28.401073,79.424957,Bareli,UttarPradesh
2825822,-7.728230578642634e+18,28.045158,79.083908,Ujhani,UttarPradesh
2825833,-1.4639962187279237e+18,26.010645,82.0345,Bela,UttarPradesh
2825834,-1.30800914719129e+18,27.511232,80.173355,Hardoi,UttarPradesh
2825837,-1.0151027252918175e+18,27.72508,80.042404,Shahabad,UttarPradesh
2825850,-1.225596616957605e+18,29.416178,78.599846,Sherkot,UttarPradesh
2825851,-7.651093577433922e+18,29.359455,77.76416,Khatauli,UttarPradesh
2825854,3.7666563711663263e+18,26.604809,80.547005,GangaGhat,UttarPradesh
2825860,-9.119561034294992e+18,28.878237,79.102722,Rampur,UttarPradesh
2825874,6.668152802925635e+17,28.829283,77.341911,Loni,UttarPradesh
2825897,-8.465434453789063e+18,29.679321,78.409424,Najibabad,UttarPradesh
2825903,5.004728404203031e+18,28.533119,78.874069,Chandausi,UttarPradesh
2825907,-6.38804304459447e+18,29.522633,78.499275,Nagina,UttarPradesh
2825908,4.095641448415944e+18,28.87048,78.321541,Gajraula,UttarPradesh
2825914,-2.2008848870259592e+18,27.613955,80.721085,Sitapur,UttarPradesh
2825952,-8.165379334371149e+18,28.988235,77.678848,Modinagar,UttarPradesh
2825959,3.3441438685259126e+18,28.483301,78.808479,Chandausi,UttarPradesh
2825962,-7.270983555904381e+18,26.597277,83.873825,Deoria,UttarPradesh
2825969,5.274943578514737e+18,25.807083,82.774376,Jaunpur,UttarPradesh
2825971,-3.798589121937977e+18,25.378267,79.884216,Mahoba,UttarPradesh
2825989,3.3072060302057667e+18,28.88463,78.798775,Moradabad,UttarPradesh
2825997,4.918460759370288e+18,27.843315,78.706581,Kasganj,UttarPradesh
2825998,1.543689865240604e+18,29.530724,78.49601,Nagina,UttarPradesh
2826001,-4.197220570426561e+18,28.82028,77.369446,Loni,UttarPradesh
2826038,8.004797383233347e+18,26.222866,79.403511,Jalaun,UttarPradesh
2826051,7.67389316258223e+18,28.114069,80.527885,GolaGokarannath,UttarPradesh
2826063,5.322898505840185e+18,28.856028,77.575706,Muradnagar,UttarPradesh
2826069,8.541548704028427e+18,28.909321,78.813385,Moradabad,UttarPradesh
2826082,-4.69201127768798e+18,28.247721,79.6166,Faridpur,UttarPradesh
2826089,-3.577740722503419e+18,25.258724,80.927734,ChitrakutDham,UttarPradesh
2826090,8.751920089656641e+18,29.373543,78.633575,Sherkot,UttarPradesh
2826103,-3.823577864891884e+18,28.688585,77.431465,Ghaziabad,UttarPradesh
2826106,1.3314129268066813e+18,27.831081,77.479195,KosiKalan,UttarPradesh
2826116,4.4887556518057907e+18,28.923431,78.502861,Amroha,UttarPradesh
2826119,-7.311906767676451e+18,29.235464,78.36747,Chandpur,UttarPradesh
2826122,5.684911506338013e+18,26.167927,83.278656,Azamgarh,UttarPradesh
2826146,7.591239743577308e+18,28.602304,77.405411,Noida,UttarPradesh
2826181,-8.46959185117447e+18,25.278654,79.185204,Mauranipur,UttarPradesh
2826188,-2.337074878963077e+18,28.143541,78.823738,Sahaswan,UttarPradesh
2826197,2.553430831221422e+18,27.423475,79.66835,Farrukhabad,UttarPradesh
2826198,6.245192813773994e+17,27.155081,82.018173,Gonda,UttarPradesh
2826212,8.646954849270409e+18,27.911209,79.962448,Shahjahanpur,UttarPradesh
2826216,8.737724108753255e+18,26.512306,80.356178,KanpurCantonment,UttarPradesh
2826226,3.6775336011311334e+18,27.653019,81.647255,Bahraich,UttarPradesh
2826231,8.233908799423899e+18,26.827929,83.429398,Gorakhpur,UttarPradesh
2826241,4.700603945289192e+18,26.129696,83.374428,Mubarakpur,UttarPradesh
2826244,3.9765001111145667e+18,26.557264,80.328362,KanpurCantonment,UttarPradesh
2826245,9.199957685116222e+18,27.159954,82.048416,Gonda,UttarPradesh
2826254,5.428708175653675e+18,27.595497,78.707161,Etah,UttarPradesh
2826259,3.8842784493745516e+18,29.184389,77.303009,Baraut,UttarPradesh
2826266,-2.2287310581800497e+18,28.943762,78.305405,Gajraula,UttarPradesh
2826267,-2.8665227631531704e+18,29.598877,78.211845,Kiratpur,UttarPradesh
2826275,-7.642596656414335e+18,27.167292,79.537529,Chhibramau,UttarPradesh
2826279,2.672710131191851e+18,26.890757,80.958176,Lakhnau,UttarPradesh
2826283,-8.17898994988285e+18,28.960625,78.488022,Amroha,UttarPradesh
2826284,7.584484001799389e+18,29.042053,77.722084,Mirat,UttarPradesh
2826287,-8.247105390976511e+18,26.174898,83.373764,Mubarakpur,UttarPradesh
2826295,-1.6524647949372431e+18,25.518238,78.584152,Jhansi,UttarPradesh
2826296,-3.4708327142867543e+18,26.858522,82.290543,Ayodhya,UttarPradesh
2826297,-5.845086667542689e+18,29.158619,77.987846,Mawana,UttarPradesh
2826298,-7.528985667705471e+18,28.784607,78.330666,Hasanpur,UttarPradesh
2826320,8.664043194413334e+18,28.853317,79.030533,Rampur,UttarPradesh
2826322,-7.659008442194087e+18,28.426338,77.936523,Bulandshahr,UttarPradesh
2826332,7.361868956045334e+17,26.85924,81.061134,LakhnauCantonment,UttarPradesh
2826342,3.175155966101914e+18,25.227316,80.884598,ChitrakutDham,UttarPradesh
2826344,3.5496584891556833e+18,26.111723,83.344673,Mubarakpur,UttarPradesh
2826347,-1.720171669930883e+18,29.145296,77.954643,Mawana,UttarPradesh
2826350,3.5932773553118746e+18,26.083788,83.246323,Azamgarh,UttarPradesh
2826358,-1.6835183500266132e+18,25.387354,79.949211,Mahoba,UttarPradesh
2826361,-7.657870459106787e+17,29.400009,78.198067,Bijnor,UttarPradesh
2826391,6.98835216683849e+18,26.129803,83.371857,Mubarakpur,UttarPradesh
2826396,2.5332004752721905e+18,27.700449,80.008148,Shahabad,UttarPradesh
2826406,7.597781432019663e+18,25.805061,82.789711,Jaunpur,UttarPradesh
2826413,-6.474083531468448e+18,27.736353,80.029182,Shahabad,UttarPradesh
2826416,-2.850690108558533e+18,28.114246,80.512291,GolaGokarannath,UttarPradesh
2826418,-9.058607077290445e+18,26.901802,80.984566,Lakhnau,UttarPradesh
2826425,2.1903126358003863e+18,25.529989,78.573486,Jhansi,UttarPradesh
2826436,-2.0271704007569695e+18,28.677404,77.351295,Noida,UttarPradesh
2826467,-2.781610804225489e+18,27.59037,81.048004,Biswan,UttarPradesh
2826479,4.2041583800739635e+18,25.611589,79.650787,Rath,UttarPradesh
2826487,-8.106978469047242e+18,28.939474,78.475426,Amroha,UttarPradesh
2826500,7.034408983733554e+18,24.492168,83.052429,Obra,UttarPradesh
2826501,-2.5004825613542344e+18,25.62484,83.655769,Ghazipur,UttarPradesh
2826505,-8.349864712216955e+18,25.778458,84.169548,Ballia,UttarPradesh
2826506,3.182126588974467e+18,27.206913,82.047691,Gonda,UttarPradesh
2826528,4.971485328311223e+18,28.79611,77.545113,Muradnagar,UttarPradesh
2826544,-4.9993056750410835e+17,28.152752,80.49704,GolaGokarannath,UttarPradesh
2826546,-1.1470764672584714e+18,26.931679,81.013298,Lakhnau,UttarPradesh
2826548,5.151058137754723e+18,27.731319,79.971527,Shahabad,UttarPradesh
2826550,-6.742678316401844e+18,29.355202,77.787292,Khatauli,UttarPradesh
2826554,-5.22885184312467e+18,28.947903,78.518143,Amroha,UttarPradesh
2826557,-3.3503164992311255e+18,27.642851,77.75914,Vrindavan,UttarPradesh
